review_id,review_text,sentiment_label,sentiment_category
REV_00265,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00761,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00980,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00445,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00396,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00742,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00177,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00019,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00949,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00815,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00596,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00062,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00273,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_01126,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00279,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00842,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00369,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00887,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_01015,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00860,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00721,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00826,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00548,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00880,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00900,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00457,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00394,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00676,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00912,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00965,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00376,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00413,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00075,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_01122,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00863,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00501,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00942,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00617,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00115,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00418,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00602,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00605,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00090,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_01149,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00499,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00876,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00927,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_00999,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_00012,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00397,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00755,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00556,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_00043,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00168,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00417,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00577,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00268,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_00808,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00427,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00691,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00545,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_01123,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00675,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00690,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_01055,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_01177,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_01033,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_01035,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00258,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00336,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00016,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00902,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00325,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00608,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_01054,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00791,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00223,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00180,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00100,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00522,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00023,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00357,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00734,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_01094,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_01112,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00612,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_01010,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00341,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00432,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00962,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00218,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00204,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00906,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00923,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00094,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00911,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00069,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00895,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00285,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00697,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00086,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00435,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00797,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00154,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00076,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_01043,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00581,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00447,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00704,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00189,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00272,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00237,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00488,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_01160,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00560,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00118,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00638,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_01128,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00751,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00513,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00634,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00786,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_01007,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00853,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_00127,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_00117,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00474,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00741,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00993,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00058,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00604,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00787,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00971,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00657,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00903,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00922,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00106,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00636,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00370,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00269,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00656,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00047,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00350,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00774,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00196,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00103,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00005,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00620,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00991,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00053,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00264,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_01093,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00444,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00972,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00783,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_00847,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00692,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00305,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00342,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00867,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00314,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00150,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00125,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_01063,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00575,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00698,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00665,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00051,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00727,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00800,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00354,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_01153,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00143,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00471,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00654,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00400,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_01154,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00938,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00321,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00020,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00685,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00036,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00825,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00506,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00828,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_01071,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00408,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00818,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00538,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00759,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_01069,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00893,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00039,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_00176,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00246,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00811,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_01085,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_01078,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00785,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_01185,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00490,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00155,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00639,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00663,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00854,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00288,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00626,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_01200,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00686,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00873,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00570,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_01144,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00735,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00793,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00018,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00128,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00323,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00256,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00944,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_01180,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00191,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00116,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_01174,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00889,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00607,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00181,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00302,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00497,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00349,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_01036,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00983,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00745,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_01152,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00518,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00373,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_00046,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00477,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00158,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_01047,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_00172,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00017,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00512,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00049,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00192,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00547,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00516,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00978,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00939,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00829,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00984,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00481,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_01129,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00284,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_01030,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00798,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00940,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00226,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00027,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00283,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_01150,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00438,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_01168,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00365,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00230,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00038,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00670,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00750,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_01181,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00375,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00470,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00883,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_01182,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00688,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00033,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_01011,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_01176,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00195,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_01106,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_01114,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_01064,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00504,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00916,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00977,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_01183,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_01088,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00801,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00580,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00161,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00681,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_01198,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00163,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00822,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00706,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_01009,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00878,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00896,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00914,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_01199,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00153,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00979,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_01003,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_00510,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00112,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00227,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00986,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00852,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00104,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00422,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00420,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00625,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00587,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_01061,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00920,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00673,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00120,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00054,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_00152,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00404,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_01189,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00208,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_01135,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00659,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_01097,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00233,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00009,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00160,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00037,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00453,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00652,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00254,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
